text,sentiment,sentiment_source,target_brand,source,text_length,word_count,tweet_id,date
I would like to say hi to all of my new followers!!!,Positive,General,General,Data2,52,12,8564,2009-04-18
@MarieLuv I can totally picture that now. You're Painting the town with sass I bet,Positive,General,General,Data2,82,15,8565,2009-04-21
@mileycyrus Well why don't you think of your fans and feel a little more,Positive,General,General,Data2,72,14,8566,2009-05-29
@SoulfulJenn Ah... that's so cute...,Positive,General,General,Data2,36,5,8567,2009-04-17
I met this wonderful girl at Macy's. She was buying clothes and I was puttingSlinkies on the escalator,Positive,General,General,Data2,102,18,8568,2009-05-30
"Making a steak and shrimp feast for my neighbor. He is the dessert, I mean, he is bringing dessert",Positive,General,General,Data2,98,19,8569,2009-05-31
@PilarOfJustice I gives you 300th tweet for Calibur's 1st Bday,Positive,General,General,Data2,62,10,8570,2009-06-01
I turned this bad day around. things are good,Positive,General,General,Data2,45,9,8571,2009-05-30
"@EspenCFG Nice article   You should check out the wp-syntax plugin, which will let you post syntax highlighted PHP in WordPress.",Positive,General,General,Data2,128,20,8572,2009-05-30
"@coliwilso  not much blipping lately, but i'll get onto that for you.",Positive,General,General,Data2,69,12,8573,2009-05-04
@melodyrock oh i wanna check it out  how can i?,Positive,General,General,Data2,47,10,8574,2009-06-06
Going to lay down &amp; watch tv. Then eventually falling asleep. Nighty night,Positive,General,General,Data2,78,13,8575,2009-06-07
"Fun fact: apparently some of my Swiss relatives got to be in a Bond film! If you see a polka band at a Swiss ski resort, that's them.",Positive,General,General,Data2,133,28,8576,2009-05-10
@GinWNY oh well thank you for that glad you noticed,Positive,General,General,Data2,51,10,8577,2009-05-01
didn't have any coffee today!!,Positive,General,General,Data2,30,5,8578,2009-06-01
@demonbaby you are. most of us have been doing it already on the wii,Positive,General,General,Data2,68,14,8579,2009-06-02
@CapeTown i agree ... the hive is the &quot;sum of all it's parts&quot;,Positive,General,General,Data2,71,13,8580,2009-06-01
Have to go to awards in a few minutes...glad we don't have class for a while.,Positive,General,General,Data2,77,16,8581,2009-05-14
@ChinaBlue79 sunshine here in quiet devon,Positive,General,General,Data2,41,6,8582,2009-06-07
@Cat_the_cat Neked is kÃ¯Â¿Â½szi szÃ¯Â¿Â½pen,Positive,General,General,Data2,44,5,8583,2009-05-17
@tarrryn neo con is a block away from me at the merchandise mart,Positive,General,General,Data2,64,13,8584,2009-06-15
@honorsociety wooo!!! can't wait for saturday  so excited to see you guys...glad your in Texas with us!!!,Positive,General,General,Data2,105,17,8585,2009-06-16
@Listersmate thank u!,Positive,General,General,Data2,21,3,8586,2009-06-01
http:?/?/?twitter.?com/?djbig_?s &lt;&lt;&lt; ADD ADD ADD !!!!,Positive,General,General,Data2,62,6,8587,2009-05-02
@PeskyCatDesigns Thanks,Positive,General,General,Data2,23,2,8588,2009-06-03
@rhettroberts I'm glad too.  And sorry for freaking out yesterday. I'm so embarrassed! :S *hangs head in shame*,Positive,General,General,Data2,111,18,8589,2009-06-02
"FINALLY a break till Wed, no work OR school, both have been hectic - Yay for breaks!  [3/11/09 I love my sunshine]",Positive,General,General,Data2,114,22,8590,2009-05-03
"Smile, and the world will smile back to you",Positive,General,General,Data2,43,9,8591,2009-04-20
@MGiraudOfficial mmm...&quot;Oh chariot&quot;..stripped ..only you &amp; the piano...that would be AWESOME!!...Home &amp; Lost  bY MB,Positive,General,General,Data2,133,15,8592,2009-05-31
@judithchristina uh oh..what to say..was it his first day?,Positive,General,General,Data2,58,9,8593,2009-06-01
Would like to be at the beach right about now,Positive,General,General,Data2,45,10,8594,2009-05-29
"@yourwishgranted I'd love to, mister.   I'm listening to 80's music (&quot;Mr. Roboto&quot; from the Styx) at the office, so I'd fit right in :p",Positive,General,General,Data2,144,24,8595,2009-06-07
@Folk_ LOL I don't drink.....just a 12pk a cherry coke when I'm depressed and I don't do pills either. Try a goody.,Positive,General,General,Data2,115,22,8596,2009-06-01
are exhausted after a crazy fortnight. Successful single launch - CHECK. Strong basis recorded for album - CHECK.,Positive,General,General,Data2,113,18,8597,2009-06-15
@j0shsanch3z nice....,Positive,General,General,Data2,21,2,8598,2009-04-18
@angelinexo That's awesome! I love those guys!  Congrats on getting through! WHOOOO!,Positive,General,General,Data2,84,12,8599,2009-05-29
On to my big goal of the day: helping the painter painting the kitchen with distracting conversations,Positive,General,General,Data2,101,17,8600,2009-05-29
True friends are hard to find. Love the 4,Positive,General,General,Data2,41,9,8601,2009-05-18
This is about as close to Brooklyn as I usually get  This neighborhood has changed a lot in 15 years.   http://twitpic.com/4wfr4,Positive,General,General,Data2,128,21,8602,2009-05-09
@RyanSeacrest i'm reading the book now - i can't WAIT for the movie to come out,Positive,General,General,Data2,79,16,8603,2009-05-31
@mimibadass you always nap at the oddest times. Love it though,Positive,General,General,Data2,62,11,8604,2009-06-07
such a good night  congrats again deej!,Positive,General,General,Data2,39,7,8605,2009-06-05
@Bendtner you need to write something to get more followers..,Positive,General,General,Data2,61,10,8606,2009-06-01
"Oh and Congratulations Miley! Please follow me, i am ur #1 fan in malaysia!!!",Positive,General,General,Data2,77,14,8607,2009-06-01
@afonin Ã?ÃÂ¿ÃÂ¾ÃÂºÃÂ¸,Positive,General,General,Data2,27,2,8608,2009-06-05
@rubyruby09 Welcome from me also,Positive,General,General,Data2,32,5,8609,2009-06-15
@joeymcintyre... just thinkin of  you   hope u have a good day,Positive,General,General,Data2,62,11,8610,2009-05-02
"@Transitionqueen I am officially coming back to reality tomorrow   Transitioned 1st w/ email, kids at school, laundry, course this w/e.",Positive,General,General,Data2,135,20,8611,2009-05-03
Spammers are up early today  Getting up time so have a good morning everyone,Positive,General,General,Data2,76,14,8612,2009-06-06
is trying to wake up.. Hopefully today turns out to be a good day..,Positive,General,General,Data2,67,14,8613,2009-05-18
@jonasbrothers http://twitpic.com/5cmep - Have a safe trip! I Love you Joe!,Positive,General,General,Data2,75,11,8614,2009-05-17
@SamBoscarino hey Sam.  twitter can be really addicting. haha!,Positive,General,General,Data2,62,9,8615,2009-06-02
*thinks she'll change her avitar* @AndyWendt Funny Guy!!,Positive,General,General,Data2,56,8,8616,2009-05-29
"@petemcn http://twitpic.com/7hn4e - Nice one mate, looks great! Look forward to meeting her",Positive,General,General,Data2,91,13,8617,2009-06-15
@sundayrain haha. Thanks.. Yeah I got that tattoo like Sept 2008. Its pretty sick for sure..  i get to see all subnoize and tech on sat!!!,Positive,General,General,Data2,138,26,8618,2009-06-16
Is warm soy milk and amazake with cocoa powder and agave,Positive,General,General,Data2,56,11,8619,2009-05-09
@drewvigal digging the polariod gallery you guys collected for NYTimes  http://bit.ly/pz7yM,Positive,General,General,Data2,91,11,8620,2009-05-29
Just woke up. Still tired. Gotta work in about an hour.. Another mindless day,Positive,General,General,Data2,77,14,8621,2009-05-28
"@matisyahu Hey man, I'm totally hitting up your show in MN, it will be my 3rd including the 311 tour. We should so some grillin' before",Positive,General,General,Data2,135,26,8622,2009-06-15
@HemalRadia Hi Amazing Brother! Sending Limitless (((Love))) Your Way! Twitterland is Radiant when You walk along its streets!  (((HUGS))),Positive,General,General,Data2,138,19,8623,2009-05-10
@GuitarDragon I used to live over there when I first move to Saskatoon   Lived in that area for many years,Positive,General,General,Data2,106,20,8624,2009-06-07
ryan noll im so glad you got a twitter tricksta EVERYONE IS GETTING A TWITTER THESE DAYS lol,Positive,General,General,Data2,92,18,8625,2009-04-17
On bebeo msn and this :Z had a klas crkk yday in twn  Sit on my knee :L Wdf normal water ballons :L,Positive,General,General,Data2,99,23,8626,2009-06-07
"Hey!!! I'm still up &amp; I'm still rollin -some1 wake the hell up &amp; Answer my random TEXTS!!! Or just call, I'm out by the pool",Positive,General,General,Data2,132,26,8627,2009-05-31
@weretiger still can tweet .,Positive,General,General,Data2,28,5,8628,2009-06-02
@iDreamOfLaura girl.. i really wish we were friends..,Positive,General,General,Data2,53,8,8629,2009-06-07
30 minutes into Church I fixed it with new batteries and a ground lift switch on audio DI box. Only missed the announcements powerpoint.,Positive,General,General,Data2,136,24,8630,2009-05-17
I love ashleyyy a whole bunchhh!,Positive,General,General,Data2,32,6,8631,2009-05-31
Rroom's done being painted! just need to decorate. meanwhile in route to NYC with kimby. we love making friends at the airport!,Positive,General,General,Data2,127,22,8632,2009-05-30
@NallehxxD alright then,Positive,General,General,Data2,23,3,8633,2009-06-06
"Got home to a bunch of flowers, a hot bath and a glass of wine - can't say fairer than that can you?",Positive,General,General,Data2,100,23,8634,2009-06-15
Wondering if I shouldn't be gettin to bed about now...,Positive,General,General,Data2,54,10,8635,2009-05-09
"@babblingbrookie btw, was dave there too? Cuz doesn't he like sports a lot? lol",Positive,General,General,Data2,79,14,8636,2009-06-05
Going back to writing on my novel.,Positive,General,General,Data2,34,7,8637,2009-05-31
Starting up some Queen...time to get productive!,Positive,General,General,Data2,48,7,8638,2009-06-15
"@producergirl funny, never would have thought of that",Positive,General,General,Data2,53,8,8639,2009-05-03
@yoshep,Positive,General,General,Data2,7,1,8640,2009-06-01
wants chocolate.,Positive,General,General,Data2,16,2,8641,2009-05-14
"@mandalynnn I knew you would like it!!  DJ scored 4 goals tonight at hockey, by the way....!!!! Im SO dating the hockey star!",Positive,General,General,Data2,125,23,8642,2009-06-02
http://twitpic.com/6crs4 - group pic,Positive,General,General,Data2,36,4,8643,2009-05-31
just bumped into Wayne Brady outside KFM! coffee from cafe maxim is really great - a change from my usual jardine,Positive,General,General,Data2,113,21,8644,2009-05-28
"In spite of the emo weather, I had fun today",Positive,General,General,Data2,44,10,8645,2009-05-30
"@chazdrums :: lol, US is such a big place though, so many things 2 do &amp; C there  Europe is cool though, lots of difft ppl &amp; cultures",Positive,General,General,Data2,140,28,8646,2009-05-30
is leaving to get a haircut.. ciao!  http://plurk.com/p/u9w2u,Positive,General,General,Data2,61,8,8647,2009-05-16
@therealtommyg @TheSeena i do not know you're talking about. cobra starship makes pretty awesome music..,Positive,General,General,Data2,104,15,8649,2009-04-18
@Melissoua Ooh i went to a BBQ last night veen lounging around in the sun a bit today haha. What about you?  XOXO,Positive,General,General,Data2,113,23,8650,2009-05-31
"@annabcdefg you know about him ? aw, I freaking love him",Positive,General,General,Data2,56,11,8651,2009-05-30
Girugamesh - MUSIC = Sexual Fluids filling a swimming pool with rainbows and happiness,Positive,General,General,Data2,86,14,8652,2009-05-02
New Twitter design for meeeeee,Positive,General,General,Data2,30,5,8653,2009-06-06
@AshleaRose Ashbash....  Have you read anything yet?,Positive,General,General,Data2,52,7,8654,2009-06-02
@solareclipse2k @EuroRockRadio @marlouwal @bigwormy It was a perfect debut album show! Next few days I'll be upload/edit all pics/videos!,Positive,General,General,Data2,137,19,8655,2009-05-30
@wannahaiku hen life gives you lemons make limoncello,Positive,General,General,Data2,53,8,8656,2009-06-06
"@qikipedia oh come now, you can't throw that out and not tell us who.",Positive,General,General,Data2,69,14,8657,2009-06-07
@EmilyEvans21 Thanks guuurl! Good luck today,Positive,General,General,Data2,44,6,8658,2009-05-29
"@patprop ohhh, nice...and what better addition to a vacation/staycation package than a trip to the Aquarium",Positive,General,General,Data2,107,16,8659,2009-06-02
I finallllly have the internet on my phone  twitterberry is so cute !,Positive,General,General,Data2,69,13,8660,2009-05-18
can't wait for summer,Positive,General,General,Data2,21,4,8661,2009-05-30
@Vicki_Michelle ahh,Positive,General,General,Data2,19,2,8662,2009-05-31
@jeschism WAKE UP!   time for lunch,Positive,General,General,Data2,35,6,8663,2009-05-29
@EmilyOsment Here I am,Positive,General,General,Data2,22,4,8664,2009-06-07
the internet's a distraction... ...waffles in the near future,Positive,General,General,Data2,61,9,8665,2009-05-17
"is too grown for name calling to phase me. you can corner me with bullshit, but don't expect me to break down or take any of it to heart",Positive,General,General,Data2,136,29,8666,2009-05-26
eating Grape Nerds!,Positive,General,General,Data2,19,3,8667,2009-06-15
Expecting for the rest fo 2009 remarkable changes in Google indexing and ranking behavior. Better watch out!,Positive,General,General,Data2,108,17,8668,2009-06-07
@AndrewsBit Andrew dont see me as desperate just see me as a girl who likes a challenge &amp; strives to get what she wants!,Positive,General,General,Data2,124,24,8669,2009-04-07
"Jeez guys, when I saw Hugh Laurie as a trending topic I about freaked. Haha, but he's okay.  Good",Positive,General,General,Data2,97,19,8670,2009-06-05
"@MCPrince you been had problems, sorry to say!!! lol...anywho...Free Ciroc and I'm out  TTyallLater",Positive,General,General,Data2,99,14,8671,2009-06-02
@macaroons http://twitpic.com/5bhzr - I agree,Positive,General,General,Data2,45,5,8672,2009-05-16
Morning! I'm going to church!,Positive,General,General,Data2,29,5,8673,2009-06-07
