id,date,text,target
8040,4/18/2009,@CarterOrange True... I just picture Rob all throughout the book    I'm watchin some of your other videos on youtube. They r very good! ,1
8041,6/2/2009,@breakfasttweets I'm a HUGE fan of breakfast for dinner.  That's my most frequent go-to meal.,1
8042,6/15/2009,@vivalasenquita haha! well this summer ill take more  btw...we gotta take pics so i can put em on myspace...,1
8043,5/31/2009,@languageez I'm not sure if this is the correct term but: ????????? ,1
8044,5/31/2009,heh! new on twitter ,1
8045,4/18/2009,@azulmarino New pics. Can't wait. I'm sure you look marvelous.   Why are you still awake?,1
8046,5/14/2009,@Mosunmola are you feeling complete;y better now? ,1
8047,5/28/2009,happy tummy  thank you quarter pounder cheeseburger! *burp*,1
8048,4/18/2009,@SkydiveGuy You want to buy me a Kindle 2 and an xbox arcade console...  You know you do.  ,1
8049,6/3/2009,On my way to Ottawa ,1
8050,6/5/2009,#seb-day ,1
8051,6/7/2009,@JuanBYF firecrotch is going to get a kinji kick in the face and it will all be better ,1
8052,5/31/2009,@2terrible2kiss I'm waiting for it too.  Maiden Rose ftw~,1
8053,6/1/2009,Job Hunting Day...   But first.... a shower,1
8054,6/2/2009,"Been busy! didn't get to answer some msgs. classic movies marathon, digging 'The Other Boleyn Girl' ",1
8055,5/10/2009,@Kayleigh_Stack  Nearly there...,1
8056,6/15/2009,@ffxiclopedia #San d'Oria rocks  Love being Elvaan!,1
8057,6/1/2009,"@Sarcia she said she doesnt care. and I say, its ok for her to be cute ",1
8058,4/19/2009,"Having a Jonas DIY day soon. We're talking Jonas badges, fan mail, key rings. Ohhh yeahh ",1
8059,6/6/2009,"@thung I'm buying one regardless, but that would be really incredible. ",1
8060,5/3/2009,new Green Day video.  best band ever. don't care what you think.,1
8061,5/31/2009,@Swirrely Goodnight...I hope you sleep well tonight! ,1
8062,6/7/2009,@grecia_marie almost home to give you a break ,1
8063,5/28/2009,@bfmvofficial i love you ,1
8064,5/30/2009,"@Sapnene Ok, I will try to load it now.  Thanks!",1
8065,6/15/2009,@Stimulate i do my own mixin.  derek of zhp is mastering it.  he went to school for that shiz!  ,1
8066,6/6/2009,oh how ive missed you so...chillin in bed thinkin bout sos ,1
8067,6/2/2009,@RinnaTheCat I just watched the news. U look great in that gold printed maxi dress. Wonder what shoes u r  wearing? ,1
8068,6/3/2009,@ArnaudJacobs Great quote ,1
8069,5/2/2009,"@simonbarker ah cool, well hope you keep Hunters Mark going in some form, have always thought it was a great site for us Hunters! ",1
8070,4/18/2009,"@ShaunaCausey Ops!Are @ReelGirls going to be at the thing on 25th?? If, so I want to hook them up with @bethalderman for #SeedsCANCAFF. ",1
8071,5/31/2009,@lelebee kgood. just make sure im there too. ,1
8072,6/7/2009,Mmmm.. Nothing like a good game of paintball on a weekend.  Glad to have played again.  Need to make this a habit ,1
8073,5/31/2009,@ 4:30 I will Tweet the #Zazzle galleries for the day ,1
8074,5/22/2009,Its time to close the SHOP for the weekend ,1
8075,5/22/2009,"@Gwarald That's right, you live there don't you?  Tell me how the cool hydraulic snake looks.  ",1
8076,5/22/2009,@freshypanda last i heard was maybe scattered t-storms..you should have great beach weather!! ,1
8077,6/2/2009,Got the computer back. Doing nothing with my half day. ,1
8078,5/31/2009,@malena2 yay!  do i get an extra 5 since i know its by down aka kilo? ,1
8079,6/3/2009,@Trumpette2 So glad you liked it. I though it was SO beautiful ,1
8080,6/6/2009,pretty sure Paul Rudd + Michael Cera are my idols ,1
8081,5/30/2009,http://twitpic.com/6bed3 - i miss my friend Persis(left). She's in Singapore right now. Hope she's having fun. XOXO! ,1
8082,6/3/2009,@OfficialAS kk have a good night. Know that I love you ,1
8083,6/7/2009,@PrincessSuperC Saw you on thursday you were great  X,1
8084,6/7/2009,2.46.98  LOLZ  gonna have dinner now  i think :S HAHA ;D ladida .,1
8085,5/29/2009,@Chrissy89 have to search the brain cell..see if I can remember any of my &quot;old haunts&quot; ,1
8086,6/5/2009,Packingg up on ciggs in matamoros  outt with the boysss ;) &amp; marlen,1
8087,4/7/2009,@bobbyllew lol ask him 2 do the rap   katie xx,1
8088,5/18/2009,Never Use Inline Javascript. Itï¿½s not 1996!  http://bit.ly/oDlRB,1
8089,5/17/2009,"@dannygokey: hey, how r u today? i hope u're doin good for the finale rehearsal  have a nice day!",1
8090,6/1/2009,Analysis Revision - Done  Scenario Revision - Tomoz Last Min Crammin - Wed. Morn. Exam - Wed. Afternoon  After Exams Party - Wed. Nyt ,1
8091,6/1/2009,@n3rin3: good plan ,1
8092,6/15/2009,back home after work ,1
8093,6/16/2009,@histwinklingeye nothing happyy and writing a storyy ,1
8094,5/22/2009,@TammyPowwow Good Murnin and Happy Friday to you too! ,1
8095,4/7/2009,Busy week! Met with an outreach worker today about doing group activities  Decided Im going to really push myself to recover from anxiety!,1
8096,6/16/2009,"@ddlovato HAHA. welcome back to the states, demi ",1
8097,4/20/2009,On the bus on the way to school. Blahh! At least its good weather so it must be a good day ,1
8098,4/19/2009,@EscapeTheFate you don't even understad how much I wish I was there!!  Have a good show ,1
8099,6/1/2009,@Pogue big beautiful whale. . . maybe he should contact witter ,1
8100,6/6/2009,more rain....sick...maybe it will wash all my troubles away....that would be sweet...  book finished...,1
8101,5/18/2009,is eating a yogurt cup an hour before yoga so she doesn't faint in class. ,1
8102,6/2/2009,"Eating at saggios with al, ms man, and jaythan! ",1
8103,6/2/2009,Laying down keys at the studio today.  ,1
8104,5/3/2009,@xxJadeyyxx aww thanks heaps  do you have my number??,1
8105,6/2/2009,@elixirgraphics you should also make one for all of the baseball team!!  ,1
8106,5/30/2009,At The Monterey Bay Aquarium.   http://twitpic.com/6a384,1
8107,6/2/2009,"Haha, still laughing at the hangover! ",1
8108,5/30/2009,Quote from youtube: &quot;everytime pastor troy's saddam song comes on I kick someone in the face.&quot; so I'm not the only one. ,1
8109,4/7/2009,@melsmart @tmofee sucks big time! Oh well i can get Twitter on the mobile all is not lost ,1
8110,6/3/2009,@mileycyrus follow me on twitter please i think your amazing  glad you won the MTV awards you totally ROCKED. i love you movie aswell. x x,1
8111,6/6/2009,wondering what to do today.... might go visit my sister ,1
8112,5/17/2009,Also: Hellow my Twitter Pals! I've missed you all so much!  Did anything interesting happen in the past several hours?,1
8113,6/15/2009,Bill is still awesome. ,1
8114,6/7/2009,listening to 102.7! kiss me thru the phone!!! ,1
8115,5/31/2009,The http://www.cockybox.com/ is older by a year. Cheers ,1
8116,6/5/2009,@billyraycyrus who is leila? ,1
8117,6/5/2009,@sojourner9 I love the doors ,1
8118,6/15/2009,That last tweet is something to sleep on.....gnight ,1
8119,6/6/2009,"@Jonas_Limor No, their album comes out in the US in 9 days ",1
8120,5/30/2009,Time to head home and get some rest- possible haircut tomorrow ,1
8121,5/30/2009,The anticipation of tonight is beyond me. For so long i've lusted for a legal drink and tonight will be the night. Oh lordy ,1
8122,6/1/2009,Twenty four hour starbuckss ,1
8123,4/7/2009,Trying to get something done. ,1
8124,6/3/2009,on zee way to starbucks...class...then off to Tampa to see Robby  and go to Adventure Island water park!!!,1
8125,5/3/2009,"@StephanieLynn07 ok i can't avoid sleep anymore! i'll finish it in the morning, so it'll prob be up before you go to bed ",1
8126,6/6/2009,@pluke17 very cute puppy - looks like what i am planning to do tomorrow ,1
8127,6/7/2009,sundays are so exhaustingggggg! but i did have a really good day today ,1
8128,6/2/2009,@theOlsens isn't Amanda awesome?! ,1
8129,5/29/2009,@chk10 @iamsuperbianca hi  is it true about the Pinoy Remake of Meteor Garden?? any news about it?? sorry for bothering you. thanks. ,1
8130,6/6/2009,@blueskies21 as long as it appears somewhere in your tweet it'll be fine  #commutee,1
8131,6/1/2009,"The DMB show was good, but the chances that I will sleep through my alarm tomorrow are very good. Gonna try to get some sleep! ",1
8132,5/22/2009,"@DeviousMrHyde Haha, well that's cool.  I always wondered what they looked like, and now I know! ",1
8133,6/5/2009,Movie with the fam!  Love'n life! ,1
8134,4/21/2009,"@gilltaylorphoto My money's on it being an issue.  Also, WEP is horrendously insecure.  I feel a trip to Stafford coming on... ",1
8135,6/15/2009,Crazy core skittles are intense! Intensely amazing and Yummy! ,1
8136,6/1/2009,"@loic you DO listen, mate...  re: http://ff.im/3umlj",1
8137,6/2/2009,@ericake i â¥ your blog ,1
8138,5/18/2009,@pierre_nel Thank you very much! ,1
8139,6/6/2009,Downloading new songs 'cause one can never have too many songs ,1
8140,5/31/2009,@Aleesha_ O...k i'll pretend i know what you're on about ,1
8141,5/18/2009,@KallieT you're gorgeous woman to me ,1
8142,6/6/2009,@SUAREASY ur awesome ,1
8143,6/15/2009,manage to get a Canon EOS 500D at a super reasonable rate from PC Fair...plus the extra goodies some may not have gotten..now to test it ,1
8144,6/15/2009,@damjanov Im in for purple. Have just done your survey. ,1
8145,6/7/2009,That I'm a vegetarian and i aint fucking scared of him! ,1
8146,6/7/2009,@oldiesclub whoop! Thanks so much for the help with finding a home for Cyclone &amp; Rumble!  Will try &amp; get that extra info for you today ,1
8147,5/29/2009,@KarlosAguilera you don't have to do it 2 months in advance... just know the right people...  love you!,1
8148,6/15/2009,i'm arrived  waitin fo 8pm .. i jst wanna hear his gorgeous voice .. aha aha,1
8149,6/15/2009,had a very busy weekend glad it's Monday  have barely opened my computer till this evening,1
8150,5/16/2009,Instant Internet Marketing EMPIRE! + *BONUS* recoup your investment in 24 hours or less  http://megaredpacket.com/?&amp;aff_id=9070,1
8151,6/15/2009,is in love with his cat ,1
8152,6/7/2009,@TwilightFan506 Kristen Stewart? She is amazing. I never said anything about people hating her lol  night ttyl tweet you later ,1
8153,5/22/2009,@msbolton cheers for the stw post ,1
8154,4/18/2009,@NEFanClub  Thanks ,1
8155,6/6/2009,Watchin' Devil wears prada with Ale ,1
8156,6/1/2009,Slept in  Showering then going into school late.,1
8157,5/30/2009,@laurathe &quot;Pistenponys&quot; and &quot;Kamikaze-Fahrer&quot; or something like that ,1
8158,6/1/2009,@kkhuff now its &quot;here we go&quot; Grits ,1
8159,5/2/2009,Hello twitters!  What a wonderful saturday...,1
8160,6/5/2009,'8 Out of 10 Cats' soooo funny ,1
8161,6/3/2009,I am going to my 5th graders graduation! I will miss them so much! They a great group of kids with good hearts and a bright future! ,1
8162,5/29/2009,Next BlogCrush meet-up is on June 24th at Wahoo's at The Irvine Spectrum.  Please post here if you are coming    http://bit.ly/McAKE,1
8163,5/17/2009,"@mileycyrus miley! plz add me so i can send u direct messages , iam not gona spamm u or anything  just want to ask u a couple of Q's (hug)",1
8164,6/1/2009,"@sjmcg316 thank you! Still not sure why you're still going into uni, but I hope you have a fun day too ",1
8165,4/21/2009,@Eazee i second the conscious rappers fave list plus Q tip ,1
8166,6/6/2009,@stephenfry I hear we both got a mention in The Times and Mail Online..for out Tweets..Enjoy the Anniversary Celebrations ,1
8167,6/1/2009,Need new headphones. Just found Hannah Montana one's on Play.com ,1
8168,6/6/2009,@Wossy your dress sense has improved heaps tho...that suit is old geezer-ish in comparison to the stuff you wear today... ,1
8169,5/17/2009,At home. Tired but happy.  Time to get some sleep.,1
8170,5/17/2009,"Evrything will be fine. If it's a broken part, fix it &amp; replace it. If it's broken heart then face it. Hang on.. Help is on the way ",1
8171,6/7/2009,had a fricking fantastic shoot yesterday  wooooooooop www.catrionarennie.co.uk,1
8172,6/15/2009,@BBluesman not sure if I can make it.. but would love to go.  I know some photographers. I will pass it on ,1
8173,5/2/2009,@sriiniivas nothing much here. Hope Chennai wins ,1
8174,5/17/2009,@Boy_Kill_Boy Cool Thanks ,1
8175,6/7/2009,"@hodgesmusic LOL.  By the way, the photo on your new web page is awesome, though the links on your new myspace is broken.",1
8176,5/29/2009,"@LeslieKnope while you're at it, get him to follow me too  If you need a place to blog about local government or the pit go to my site.",1
8177,5/31/2009,@AgentWhiskers my stuff is here  dhl rocks ;),1
8178,6/6/2009,|            Dubai for 2 weeks  Luckyy i am  XD,1
8179,5/22/2009,back to twitter again.still waiting for &quot;the summit&quot; ,1
8180,5/31/2009,"@sileobroin I'm coming to Rome as soon as I get a chance!  I've never been to Italy, but I do like the food! LOL",1
8181,6/6/2009,Thought I saw the Lakers playing. Switched back to discover it was WNBA. Those girls are far more manly than Gasol. ,1
8182,6/4/2009,"*NEWSFLASH* Yo! Tweeps, ok so I managed to wangle my production flight dates to drop in at @EroticaXXX next week how cool is that! Yesss! ",1
8183,5/30/2009,@SystemOfaClown same as here ,1
8184,5/17/2009,@kurosaki_girl15 They are pretty awesome  I've been listening to &quot;Zung Zung Funky Music&quot; a ton this weekend. ^^,1
8185,5/31/2009,Ihop delievers who knew ? Haha   Free breakfast for coming to work on time  yea   Get off at 5 then who's know what's going to happen  !,1
8186,6/7/2009,"@nehabebo btw, couple of days and my coaching center opens! ",1
8187,5/29/2009,@MrMeakin clunge... ,1
8188,5/30/2009,almost done making my movie ,1
8189,5/29/2009,Had a good evening ,1
8190,6/16/2009,big shoutout to @Jennlaskey for providing the best moving supplies!!!!  i am so grateful! thank you!!!!,1
8191,5/31/2009,@Cynnamin *hug*  it does look nice ,1
8192,6/5/2009,Have arrived at Byron finally ,1
8193,6/1/2009,@sonyyface nvm then. I'm gonna be in flushing in...~1 hour. I might see ya then! ,1
8194,6/1/2009,On my way to my little cousins graduation ,1
8195,5/31/2009,@ruhanirabin Good morning. Have a safe trip to the office ,1
8196,5/10/2009,cook ; do you wanna measure my dick? its daddy-size. ,1
8197,4/21/2009,@MariaHyldgaard Good Afternoon from Indonesia  i'm ready to go home.,1
8198,5/30/2009,Twittering away  how's all?,1
8199,6/5/2009,@paysonjewelry YAY!! I'm so glad you did this! ,1
8200,5/30/2009,home. shower. clean. nap. then going over to niks for the night. michigans adventure tomorrow. ,1
8201,6/6/2009,@pieshopgirl youre my fucking hero yo! ,1
8202,5/31/2009,http://twitpic.com/6bjza - How I do it ,1
8203,6/1/2009,@oceanstarrr lmfao love the zombie pic ,1
8204,6/1/2009,"@LenoOsh hey, thnx 4 following me  ..........BTW um a lipgloss addict much much better than lipsticks.........it G.L.O.W.S",1
8205,5/31/2009,@LondonMonet now u of all people should kno better. As much as I love Layla her screaming at me is NOT good alarm. ,1
8206,6/6/2009,at Lifetime all day ,1
8207,6/6/2009,One of the best nights of my life. I'm beyond happy ,1
8208,6/15/2009,@Tori_Da I found it. Good bite ,1
8209,6/1/2009,"@yoadrian29 haha,wow,sharing the same bday as Oprah...hope u share the same successes are hers too! ",1
8210,6/15/2009,@joycescapade Congrats! @ruumz have been very generous ,1
8211,5/29/2009,"@k_sam @rhino75 @kefinparis Thanks, guys! It's nerve racking to speak French when they are recording you. ",1
8212,6/7/2009,"Going to a party in a resturant today  Well, theres a first time for everything ",1
8213,6/1/2009,"I couldn't find the motivation for a jog, so I'm going for a bike ride instead. You know, cross training! ",1
8214,6/6/2009,"@tashasiian lmao, well i'll let you away with that one ",1
8215,6/2/2009,@boffbowsh Yeouch! You could get a new car for that  What work was done?,1
